text,final_sentiment
"['seronok', 'hina', 'orang', 'boicotin', 'seronok', 'hina', 'kerja', 'kfc', 'starbucks', 'mcdonalds', 'protes', 'boicotin', 'palestin', 'promot', 'bmf', 'jom', 'sapot', 'lokal', 'carut', 'ejekmengejek', 'sindir', 'sindir', 'orang', 'boicotin', 'kerja', 'situ', 'bisnes', 'nak', 'tutup', 'sadar', 'dukung', 'produk', 'lokal']",1
"['iya', 'enggak', 'bisa', 'maksa', 'orang', 'ngikut', 'gerak', 'boikot', 'minimal', 'ingat', 'kaget', 'tiba', 'aespa', 'ngikalauan', 'mcdonalds']",1
"['kasihan', 'banget', 'army', 'tipu', 'propaganda', 'israel', 'sumbanenggaan', 'banding', 'dengan', 'genosida', 'mcdonalds', 'dukung', 'boikotin', 'list', 'boikotin', 'htetapstcodbfmbzsl', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['zara', 'kena', 'beli', 'perfume', 'je', 'milik', 'hipokrit']",-1
"['boikot', 'sbux', 'pzhut', 'mcdonalds', 'kfc', 'kalauo', 'butuh', 'responden', 'sedia', 'isi', 'sadar', 'dukung', 'produk', 'lokal']",1
"['rugi', 'boikot', 'ekonomi', 'daerah', 'akibat', 'gerak', 'boikot', 'efektif']",-1
"['negur', 'rasa', 'sih', 'mcdonalds', 'sih', 'salah', 'boikot', 'boikot', 'salah', 'mcdonalds', 'bully', 'efek', 'fan', 'promosiin', 'mcdonalds', 'anggap', 'nyuarin', 'member', 'bts', 'palestina', 'tiba', 'miris', 'kompak', 'boikot', 'bela', 'kemarin', 'fansnya', 'malah', 'beli', 'dukung', 'efek', 'habis', 'citra', 'beberapa', 'sih', 'kpop']",1
"['tuju', 'boikot', 'ajar', 'parttime', 'paksa', 'tutup']",-1
"['rugi', 'boikot', 'kerja', 'lokal', 'akibat', 'kurang', 'langgan']",-1
"['eurovision', 'boikot', 'den', 'htetapstcomxizowpq', 'ubah', 'israel', 'boikot', 'lehiatzen', 'mcdonalds', 'bitartean', 'ayo']",1
"['mcdonalds', 'consumer', 'behavior', 'boikot', 'konantia', 'boikot', 'pengaruh', 'jajan', 'halo', 'warga', 'twitter', 'tahun', 'konflik', 'israel', 'amp', 'palestina', 'tanda', 'gencat', 'senjata', 'kampanye', 'beli', 'iya', 'bantu', 'isi', 'kuesioner', 'tesis', 'yuk', 'htetapstcopqkflsxumk']",1
"['kompak', 'mcdonalds', 'disadarin', 'boikot', 'mcdonalds', 'rasa', 'iya', 'rame', 'efek', 'dunia', 'boikot', 'gambar']",1
"['tuju', 'boikot', 'karyawan', 'alam', 'turun']",-1
"['kemarin', 'kak', 'boikot', 'inti', 'dapat', 'pro', 'inpo', 'mcdonalds', 'israel', 'tinggi', 'saham', 'rasa', 'kompak', 'mcdonalds', 'mcdonalds', 'boikot', 'tetap', 'efek']",1
"['hp', 'mcdonalds', 'lokal', 'pakai', 'dukung', 'rasa', 'hari', 'mac', 'beda', 'pakai', 'sbux', 'windows', 'produk', 'boikot', 'android', 'sadar', 'orang', 'indonesia', 'suruh', 'kerja', 'produk', 'ios', 'matiin', 'matiin', 'coba']",1
"['boikotin', 'rasa', 'efek', 'kak', 'israel', 'mcdonalds', 'boikot', 'global', 'israel', 'indonesia', 'kompak', 'mcdonalds', 'kasih', 'mcdonalds', 'indonesia', 'global', 'afiliasi', 'saham', 'mcdonalds', 'mcdonalds', 'makan', 'pure', 'ngebeli']",1
"['mcdonalds', 'mana', 'ayo', 'boikot', 'pakai', 'otak', 'warga', 'gerakannnya', 'bantu', 'hak', 'nutup', 'nutup', 'ubah', 'salah', 'iya', 'pikir', 'ibadah', 'boikot', 'mcdonalds']",1
"['boikot', 'clearly', 'thats', 'wel', 'boikot', 'the', 'beli', 'not', 'enggak', 'beli', 'tahun', 'bulan', 'kayak', 'kayak', 'mekdisbuck', 'tetap', 'boikot', 'pakai', 'boikot', 'beli', 'taun', 'tinggal', 'logika', 'iya', 'iya', 'stil', 'point']",1
"['boikot', 'mcdonalds', 'pls', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['two', 'state', 'solution', 'kertas', 'je', 'lah', 'negara', 'islam', 'reudaha', 'utak', 'two', 'state', 'solution', 'tapi', 'zionist', 'nk', 'kepala', 'beli', 'mcdonalds', 'kfc', 'pon', 'xde', 'xbagi', 'effect', 'pon', 'sadar', 'dukung', 'produk', 'lokal']",-1
"['orang', 'nangor', 'boikot', 'gampang', 'boikot', 'starbucks', 'fore', 'point', 'boikot', 'mcdonalds', 'jhouse', 'agr', 'krenchise', 'topychick', 'richeese', 'crisbar', 'bangor', 'tapi', 'masih', 'saja', 'caper', 'luwh', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['bos', 'gue', 'beli', 'mcdonalds', 'ayo', 'gue', 'jawab', 'maaf', 'saya', 'masih', 'boikot', 'hehe', 'ketawa', 'blagi', 'ah', 'orang', 'indonesia', 'mah', 'cuma', 'sbnanti', 'fomo', 'doang', 'lihat', 'penuh', 'parkir', 'lu', 'mah', 'masih', 'boikot', 'ajuga', 'enggak', 'maksa', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['agama', 'sih', 'kak', 'temenku', 'muslim', 'boikot', 'terang', 'terang', 'makan', 'mcdonalds', 'sedanenggkan', 'non', 'rela', 'ngelepas', 'skincare', 'cocok', 'muka', 'gegara', 'produk', 'support', 'israel']",1
"['dengar', 'mcdonalds', 'sudah', 'diboikotin', 'semenjak', 'kasus', 'ngepost', 'tiktok', 'rame', 'fandom', 'omong', 'mcdonalds', 'bebas', 'boikotin', 'sudah', 'confirm', 'kayak', 'lupa', 'kah', 'kasih', 'beli', 'tentara', 'isriwil', 'habis', 'ngebom', 'ngebom', 'palestina', 'tetap', 'sakit', 'hati', 'anjir']",-1
"['promosi', 'asli', 'iya', 'twt', 'soonki', 'karya', 'sayang', 'iya', 'trap', 'boikot', 'the', 'apple', 'akun', 'clas', 'school', 'for', 'pas', 'mcdonalds', 'after', 'kayak', 'bagus', 'sedih', 'sih', 'issue', 'che', 'ini', 'iyain', 'rame', 'unripe']",1
"['boikot', 'si', 'jack', 'ton', 'htetapstcosdkinrstz', 'mcdonalds', 'rasa', 'kompak', 'sasar', 'kena', 'efek', 'boikot']",1
"['niat', 'buang', 'laptop', 'efek', 'rumah', 'kalauo', 'tengah', 'pakai', 'pinjemin', 'hindarin', 'intel', 'sih', 'sbuck', 'bos', 'mcdonalds', 'kalauo', 'processornya', 'mcdonalds', 'kompak', 'intel', 'rasa', 'pakai', 'pc', 'laptop', 'demo', 'boikot', 'kerja']",1
"['tuju', 'boikot', 'kerja', 'lokal', 'dampak', 'negatif']",-1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'kerja', 'paruh', 'gerak', 'boikot', 'efektif']",-1
"['dengan', 'jajan', 'jarang', 'mekdikfc', 'xd', 'boikot', 'beli', 'sbux', 'lahir']",-1
"['sepupu', 'kerja', 'rumah', 'potong', 'ayam', 'bilang', 'mcdonalds', 'boikot', 'order', 'ayam', 'potong', 'tonhari', 'boikot', 'tonhari', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['ditnya', 'hindarin', 'produk', 'pas', 'maaf', 'beli', 'deh', 'ponakan', 'good', 'mcdonalds', 'gue', 'paham', 'bela', 'luck']",-1
"['boikot', 'taehyuntidaknp', 'post', 'mcdonalds']",1
"['ok', 'sampai', 'erti', 'situ', 'iya', 'beli', 'dijelasin', 'mcdonalds', 'gaperlu']",-1
"['lihat', 'jadi', 'ingat', 'daerah', 'dlunya', 'mcdonalds', 'sepi', 'jir', 'gegara', 'boikot', 'besar', 'tibatiba', 'mcdonalds', 'spandukalauah', 'tulis', 'kirakira', 'kayak', 'mcdonalds', 'indonesia', 'donasj', 'utak', 'korban', 'palestina', 'hari', 'habis', 'ituuz', 'langsung', 'rame', 'mcdonalds', 'nya', 'jir', 'shock', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['ubah', 'ayo', 'boikot', 'boikot', 'mcdonalds', 'mcdonalds']",1
"['tuju', 'boikot', 'karyawan', 'dampak', 'negatif']",-1
"['rugi', 'boikot', 'supplier', 'lokal', 'akibat', 'kurang', 'langgan']",-1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'ajar', 'parttime', 'hilang', 'masuk']",-1
"['boikot', 'enggak', 'guna', 'otak', 'lo', 'enggak', 'guna', 'yahudi', 'pesek', 'htetapstcoodzoilcjiw', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'karyawan', 'kurang', 'langgan']",-1
"['makan', 'sih', 'mcdonalds', 'mati', 'burger', 'lokal', 'murah', 'enak', 'boikot', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['gerak', 'boikot', 'supplier', 'lokal', 'alam', 'rugi']",-1
"['boikot', 'cuman', 'makan', 'mcdonalds', 'mahal', 'enak', 'pedas', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['makan', 'propaganda', 'zionis', 'rilis', 'statement', 'palsu', 'jual', 'turun', 'imbas', 'mas', 'boikot', 'literasi', 'portal', 'berita', 'berita', 'sih', 'mcdonalds', 'sumbang', 'makan', 'tentara', 'israel', 'bukti', 'kuat', 'postingan', 'sadar', 'dukung', 'produk', 'lokal']",1
"['blockout', 'gue', 'aneh', 'speak', 'up', 'boikot', 'attend', 'acara', 'charity', 'terang', 'terang', 'zionist', 'makan', 'mcdonalds', 'amp', 'sbux', 'hype', 'kayak', 'apaansi', 'sadar', 'dukung', 'produk', 'lokal']",-1
"['kfc', 'movie', 'marvel', 'beli', 'mcdonalds', 'hipokrit', 'layan', 'beli']",-1
"['kompak', 'mcdonalds', 'boikot', 'efek', 'dahsyat', 'rasa', 'hindarin', 'efek']",1
"['wawas', 'starbucks', 'stop', 'idol', 'efek', 'boikot', 'muntidakin', 'gede', 'doubt', 'mcdonalds', 'benefit', 'taehyung', 'kompak', 'luas', 'the', 'the', 'boikot', 'mcdonalds', 'of', 'teman', 'rasa', 'idolnya', 'giving', 'orang', 'negeri', 'kena', 'him']",1
"['bom', 'sampai', 'bioskop', 'makes', 'alone', 'listen', 'lintidakungan', 'deadpool', 'dumbas', 'korea', 'mcdonalds', 'wamil', 'kth', 'on', 'think', 'ignorance', 'lu', 'boikot', 'dont', 'what', 'this', 'tonton', 'orang', 'indonesia', 'him', 'pin', 'sibuk', 'wamil']",1
"['mcdonalds', 'global', 'tarik', 'cabang', 'rusia', 'alas', 'manusia', 'cabang', 'israel', 'operasi', 'mcdonalds', 'indonesia', 'tetap', 'bayar', 'mcdonalds', 'global', 'boikot', 'tekan', 'mcdonalds', 'global', 'tarik', 'israel', 'pengaruh', 'uang', 'htetapstcowitxwbptw']",1
"['ayo', 'buat', 'mcdonalds', 'boikot', 'disney', 'iya', 'masuk', 'jahat', 'stop', 'association', 'with', 'zionists', 'amp', 'scooter', 'braun', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['boikot', 'list', 'masuk', 'preloved', 'gucci']",1
"['kerja', 'paruh', 'korban', 'utama', 'ketidakpastian', 'usaha']",-1
"['konsep', 'boikot', 'serah', 'pribadi', 'masingmasing', 'beli', 'mcdonalds', 'truk', 'serah', 'orang', 'boycottin', 'produk', 'karena', 'butuh']",-1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'ajar', 'parttime', 'alam', 'turun']",-1
"['iya', 'paham', 'tapi', 'itu', 'info', 'valid', 'sini', 'kak', 'kasih', 'info', 'orang', 'dulunya', 'ngehindarin', 'baca', 'info', 'itu', 'ngehindarin', 'danta', 'indonesia', 'mcdonalds', 'hindarin', 'lihat', 'akun', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['cocok', 'iya', 'sila', 'pakai', 'pokok', 'hindarin', 'dihindarin', 'kalauo', 'gbisa', 'alas', 'sehat', 'iya', 'apaapa', 'hindarin', 'kalauo', 'hindarin', 'mcdonalds', 'mati', 'kah', 'sakit', 'kah', 'alternatif', 'loh', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['teman', 'gua', 'terang', 'an', 'nge', 'sw', 'makan', 'mcdonalds', 'gembar', 'gembor', 'boikot', 'gapernh', 'nge', 'sw', 'mcdonalds', 'attention', 'seeker', 'njs']",-1
"['boikot', 'negeri', 'boikot', 'efek', 'simplenya', 'boikot', 'lihat', 'coca', 'kencang', 'lihat', 'mcdonalds', 'nder', 'pokok', 'kompak', 'percaya', 'beli', 'produk', 'begini', 'rasa', 'nder', 'dominos', 'cola', 'starbucks', 'beli', 'mah', 'enggak', 'usah', 'lihat', 'orang', 'indonesia', 'sprite', 'mcdonalds']",1
"['tuju', 'boikot', 'ajar', 'parttime', 'hilang', 'dapat']",-1
"['ajar', 'parttime', 'korban', 'utama', 'hilang', 'masuk']",-1
"['habis', 'jalan', 'teman', 'orang', 'jpn', 'iseng', 'tanya', 'palestina', 'israel', 'kasihan', 'iya', 'boikot', 'boikot', 'boikot', 'produk', 'dukung', 'israel', 'cthnya', 'kayak', 'mcdonalds', 'hp', 'disney', 'eh', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['heran', 'baca', 'berita', 'sumber', 'mcdonalds', 'masuk', 'list', 'boikotin', 'inter', 'lagibds', 'indonesia', 'ngadi', 'mcdonalds', 'info', 'donasi', 'palestina', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['habis', 'jalan', 'teman', 'orang', 'jpn', 'iseng', 'tanya', 'palestina', 'israel', 'kasihan', 'iya', 'boikotin', 'boikotin', 'boikotin', 'produk', 'dukung', 'israel', 'cthnya', 'kayak', 'mcdonalds', 'hp', 'disney', 'eh', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['kerja', 'paruh', 'korban', 'utama', 'kurang', 'langgan']",-1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'ekonomi', 'daerah', 'turun', 'omzet']",-1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'supplier', 'lokal', 'hilang', 'masuk']",-1
"['wingstop', 'boikot', 'iya']",1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'lapang', 'kerja', 'alam', 'rugi']",-1
"['poin', 'take', 'pakai', 'post', 'sadar', 'penuh', 'mana', 'produk', 'boikot', 'kayak', 'pict', 'kentang', 'mcdonalds', 'kth', 'ambil', 'karena', 'edisi', 'khusus', 'post']",1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'ajar', 'parttime', 'alam', 'rugi']",-1
"['khusus', 'muslimin', 'mati', 'beli', 'mcdga', 'minum', 'starbucksga', 'pakai', 'barang', 'list', 'boikot', 'saudara', 'muslimin', 'gaza', 'manggil', 'iya', 'ahlal', 'islam', 'tolong', 'amp', 'hadap', 'dengan', 'mati', 'brand', 'sebut', 'sokong', 'israel', 'samaal', 'things', 'matter', 'sadar', 'dukung', 'produk', 'lokal']",1
"['wel', 'clearly', 'thats', 'not', 'the', 'point', 'boikot', 'stil', 'boikot', 'beli', 'kayak', 'taun', 'kayak', 'tahun', 'iya', 'boikot', 'tetap', 'boikot', 'beli', 'pakai', 'logika', 'iya', 'tinggal', 'beli', 'mcdonaldssbuck', 'bulan', 'enggak', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['boikotin', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['henti', 'bicara', 'palestina', 'terus', 'memboikotin', 'dukung', 'zionis']",1
"['rasa', 'mcdonalds', 'mcdonalds', 'bantidakrut', 'benci', 'mcdonalds', 'indonesia', 'ribu', 'karyawan', 'indonesia', 'mcdonalds', 'mcdonalds', 'pisah', 'search', 'orang', 'simple', 'google', 'unit', 'orang', 'hilang', 'anggap', 'iya', 'amerika', 'boikot', 'kerja']",-1
"['sadar', 'outlet', 'burgernya', 'indonesia', 'dukung', 'negeri', 'mcdonalds', 'boikot', 'lokal', 'produk', 'ukur']",1
"['kerja', 'lokal', 'korban', 'utama', 'hilang', 'masuk']",-1
"['kerja', 'lokal', 'korban', 'utama', 'gerak', 'boikot', 'efektif']",-1
"['sampai', 'gumoh', 'kak', 'komen', 'tiktok', 'percaya', 'mcdonalds', 'boikot', 'hadeeeh', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['beda', 'orang', 'indonesia', 'fomo', 'kak', 'fan', 'dadak', 'keren', 'disosamaed', 'salut', 'negara', 'tetangga', 'mereka', 'bacot', 'sosamaed', 'tapi', 'fakta', 'dapat', 'bbrapa', 'bulan', 'kesana', 'amp', 'lihat', 'mcdonalds', 'kfc', 'kosong', 'mlompong', 'teriak', 'ribut', 'boikot', 'beda', 'brisiknya', 'doang', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['cerai', 'kkb', 'hindarin', 'htetapstcohnwfenuqe', 'gaduh', 'patut', 'ayo', 'mcdonalds', 'boikot', 'sok', 'ubah', 'prk', 'talak', 'nak']",1
"['agama', 'sih', 'kak', 'temenku', 'muslim', 'boikot', 'terang', 'terang', 'makan', 'mcdonalds', 'sedangaan', 'non', 'rela', 'ngelepas', 'skincare', 'cocok', 'muka', 'gegara', 'produk', 'support', 'israel', 'sadar', 'dukung', 'produk', 'lokal']",1
"['heran', 'netizen', 'indonesia', 'boikot', 'artis', 'brand', 'dikorea', 'dukung', 'palestina', 'makan', 'mcdonalds', 'sb', 'tonton', 'netflix', 'disney', 'pakai', 'brand', 'dior', 'celine', 'ysl', 'prada', 'zara', 'dl', 'kenap', 'sana', 'boikot', 'kayak', 'indonesia', 'artis', 'indonesia', 'tetap', 'pakai', 'brand', 'mewah']",1
"['sih', 'denial', 'taehyung', 'salah', 'idola', 'ini', 'goblok', 'laah', 'mcdonalds', 'target', 'beli', 'cari', 'bela', 'ina', 'inu', 'kesel', 'gua']",-1
"['mcdonalds', 'nih', 'ayam', 'nasi', 'warteg', 'memang', 'boikot', 'pecel', 'pakai', 'dl', 'kocak', 'padang']",1
"['kemarin', 'buka', 'trend', 'we', 'love', 'you', 'tahyung', 'suara', 'mcdonalds', 'afiliasi', 'isrhl', 'nyata', 'mcdonalds', 'indonesia', 'afiliasi', 'orang', 'orang', 'boikot', 'benar', 'kasih', 'makan']",-1
"['halah', 'mcdonalds', 'mcdonalds', 'enggak', 'jelas', 'boikot', 'mending', 'ayam', 'spg', 'ribu', 'nasi', 'bebas', 'ambil', 'insya', 'allah', 'kenyang', 'sampai', 'milu', 'htetapstcorlncepq', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['dom', 'dapat', 'pro', 'boikot', 'sanksi', 'palestine', 'indonesia', 'idol', 'teriak', 'rame', 'sosial', 'mcdonalds', 'sebentar', 'nder', 'fan', 'sana', 'nyata', 'sih', 'ngeboikotin', 'buck', 'tinggal', 'rame', 'benar']",1
"['zionisamae', 'ideology', 'iya', 'boikotin', 'fungsi', 'biar', 'company', 'kena', 'dampak', 'boikotin', 'personal', 'choice', 'bilang', 'beli', 'beli', 'pepet', 'laper', 'buka', 'mcdonaldsa']",-1
"['boikot', 'aespa', 'mcdonalds', 'kecewa', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['stoking', 'itu', 'kedai', 'walaun', 'konfem', 'beli', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'laku', 'umkm', 'dampak', 'ekonomi', 'luas']",-1
"['rugi', 'boikot', 'ekonomi', 'daerah', 'akibat', 'hilang', 'masuk']",-1
"['tuju', 'sangat', 'jugan', 'boikotin', 'suka', 'hati', 'je', 'sian', 'weh', 'mesti', 'rugi', 'fastfood', 'nih', 'mnyumbang', 'eknomi', 'msia', 'sadar', 'dukung', 'produk', 'lokal']",-1
"['tuju', 'sangat', 'jugan', 'beli', 'suka', 'hati', 'je', 'sian', 'weh', 'mesti', 'rugi', 'fastfood', 'nih', 'mnyumbang', 'eknomi', 'msia', 'tidaka']",-1
"['kfc', 'masuk', 'produk', 'boikotin', 'anjay', 'makan', 'mcdonalds', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['taehyung', 'idol', 'gede', 'negeri', 'wawas', 'luas', 'munenggkin', 'stop', 'giving', 'him', 'the', 'benefit', 'of', 'the', 'doubt', 'teman', 'idolnya', 'kena', 'mcdonalds', 'starbucks', 'orang', 'beli']",-1
"['sih', 'kalauo', 'sampai', 'baendorse', 'follower', 'segitu', 'fatal', 'posting', 'sensitif', 'begini', 'memang', 'perboykotan', 'rame', 'korsel', 'iya', 'malam', 'teman', 'cerita', 'kenal', 'orang', 'korsel', 'kaget', 'sini', 'boikot', 'ph', 'mcdonalds', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['rugi', 'boikot', 'karyawan', 'akibat', 'gerak', 'boikot', 'efektif']",-1
"['karena', 'adidas', 'joon', 'brand', 'boikot', 'hati', 'kemarin', 'hati', 'upload', 'mcdonalds', 'htetapstcoxpgbmzxudc', 'disney', 'boikot', 'boikot']",1
"['sih', 'kalauo', 'sampai', 'baendorse', 'follower', 'segitu', 'fatal', 'posting', 'sensitif', 'begini', 'memang', 'boikot', 'rame', 'korsel', 'iya', 'malam', 'teman', 'cerita', 'kenal', 'orang', 'korsel', 'kaget', 'sini', 'boikot', 'ph', 'mcdonalds']",1
"['sibuk', 'naw', 'nak', 'suruh', 'orang', 'hindarin', 'disney', 'memang', 'hindarin', 'haritu', 'nak', 'alih', 'perhati', 'lah', 'itu', 'dati', 'bodo', 'tahi', 'tae', 'pegi', 'promote', 'mcdonalds', 'kat', 'ig', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['istimewa', 'tertawa', 'eh', 'muntidakin', 'norak', 'foto', 'sih', 'orang', 'norak', 'yawdalah', 'ubah', 'boikot', 'mcdonalds', 'mcdonalds', 'sedih', 'makan', 'mcdonalds', 'nih', 'itu', 'mata', 'iya', 'iya', 'ayo', 'boikot']",1
"['boikat', 'boicot', 'tetap', 'mcdonalds', 'tarak', 'rame', 'mcd', 'zionist', 'haram']",1
"['tahun', 'beli', 'tinggal', 'wel', 'kayak', 'clearly', 'boikot', 'beli', 'enggak', 'tetap', 'produk', 'lokal', 'boikot', 'taun', 'logika', 'sadar', 'pakai', 'point', 'bulan', 'the', 'boikot', 'kayak', 'stil', 'dukung', 'thats', 'not', 'iya', 'mcdsbuck', 'beli', 'boikot', 'iya']",1
"['boikot', 'ih', 'mcdonalds', 'kerja', 'bareng', 'beli']",-1
"['boikot', 'mcdonaldsi', 'kontraproduktif', 'ajar', 'parttime', 'alam', 'turun']",-1
"['boikot', 'mcdonaldsi', 'kontraproduktif', 'ajar', 'parttime', 'dampak', 'negatif']",-1
"['point', 'suara', 'tae', 'hapus', 'postingan', 'di', 'kabar', 'panas', 'pb', 'juli', 'tae', 'orang', 'tae', 'super', 'star', 'blag', 'sih', 'mcdonalds', 'aman', 'bukti', 'sokor', 'hindarin', 'brands', 'salah', 'fatal', 'post', 'di', 'konflik', 'kayak', 'begini']",-1
"['hindarin', 'mcdonalds', 'haku', 'beli', 'burger', 'mcdonalds', 'htetapstcohmcsxgt']",-1
"['palestine', 'action', 'boikot', 'barclays', 'sadar', 'israel', 'fre', 'htetapstcolfrzyccyx', 'terrorist', 'nonviolent', 'against', 'dukung', 'lokal', 'regime', 'produk', 'local', 'apartheid']",1
"['kerja', 'lokal', 'korban', 'utama', 'kurang', 'langgan']",-1
"['boikot', 'efek', 'boikot', 'rasa', 'htetapstcozdmvavtgj', 'kompak', 'mcdonalds']",1
"['sadar', 'produk', 'bilang', 'dukung', 'beli', 'army', 'nih', 'produk', 'mcdonalds', 'tertawa', 'lokal', 'statementnya']",-1
"['bukti', 'boikot', 'dampak', 'usaha', 'berani', 'genosida', 'israel', 'konflik', 'deh', 'percaya', 'tulus']",1
"['boikot', 'untung', 'untung', 'boikotin', 'dengan', 'tekan', 'genocide', 'sbux', 'list', 'lari', 'kasih', 'usaha', 'lokal', 'oranganik', 'htetapstcozpoyuvy', 'bds', 'sadar', 'boikotin', 'usaha', 'aksi', 'produk', 'alas', 'dukung', 'boikotin', 'dukung', 'masuk', 'bandintidakan', 'israel', 'amp', 'mcdonalds', 'apartheid']",1
"['produk', 'tapi', 'boleh', 'palestina', 'boikotin', 'tntang', 'coy', 'boleh', 'dukung', 'mcdonalds']",1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'laku', 'umkm', 'hilang', 'dapat']",-1
"['boikot', 'kompak', 'kadang', 'mcdonalds', 'boikot', 'hadu', 'hadu', 'fansnya', 'lebay', 'alay', 'rasa', 'hatersnya', 'masih', 'kfc', 'efek', 'mcdonalds', 'nantidakring']",1
"['iya', 'upload', 'mcdonalds', 'bilang', 'beli', 'muntidakin', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['hotways', 'enggak', 'bisa', 'teman', 'skin', 'enggak', 'pakai', 'produk', 'israel', 'pesan', 'boikot', 'tanya', 'terus', 'mcdonalds', 'product', 'kantor', 'jujur', 'jawab', 'habis', 'produk']",1
"['gilasih', 'benar', 'boikot', 'iya', 'mcdonalds', 'simpang', 'penuh', 'loh', 'parkir', 'malam', 'minggu']",1
"['fan', 'maaf', 'aku', 'apa', 'mean', 'salah', 'ubah', 'tetap', 'mcdonalds', 'balik', 'ayo', 'boikot', 'iya', 'bisa', 'putar', 'like', 'mcdonalds', 'sampai', 'salah', 'blagi', 'mati', 'heran', 'fakta', 'woy', 'nya', 'beli', 'bela']",-1
"['omong', 'lokal', 'dukung', 'indonesia', 'ajuga', 'begini', 'sadar', 'tbtb', 'tolol', 'produk', 'orang', 'santidaka', 'htetapstcolagirkrsseu', 'boikot', 'mcdonalds', 'habis', 'ngaruh']",1
"['huft', 'please', 'hindarin', 'her', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['iya', 'bisa', 'maksa', 'orang', 'ngikut', 'gerak', 'boikot', 'minimal', 'ingat', 'kaget', 'tiba', 'aespa', 'ngikalauan', 'mcdonalds']",1
"['kenapa', 'mcdonalds', 'bisnis', 'untung', 'salah', 'kalo', 'nrocket', 'rasa', 'mcdonalds', 'kompak', 'bangor', 'efek', 'bagai', 'rugi', 'chicken', 'palestina', 'sih', 'boikot', 'mcdonalds', 'individu', 'bangor', 'enggak', 'usaha', 'embel', 'boikot', 'nama', 'nama', 'beli', 'saing', 'beli', 'burger', 'ngerecoki', 'rocket']",1
"['ina', 'sadar', 'taehyung', 'denial', 'goblok', 'mcdonalds', 'idola', 'dukung', 'inu', 'lokal', 'ini', 'cari', 'bela', 'kesel', 'salah', 'produk', 'gua', 'sih', 'target', 'boikot', 'laah']",1
"['bantai', 'manusia', 'bilang', 'perang', 'pergi', 'boikot', 'tag', 'mocking', 'doang', 'mcdonalds', 'zara', 'tag', 'post', 'sosamaed', 'belum', 'kata', 'orang', 'gila', 'sinting', 'iblis', 'kaca']",-1
"['semangat', 'iya', 'sender', 'kakak', 'kaya', 'pribadi', 'tetap', 'stop', 'beli', 'mcdonalds', 'replyan', 'beli', 'mcdonalds', 'enggak', 'usah', 'khawatir', 'prinsip', 'orang', 'boikot', 'paksa', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['lagi', 'fokus', 'diributin', 'tanyarl', 'masif', 'boikotin', 'zara', 'mcdonalds', 'starbucks', 'gbisa', 'sekali', 'drag', 'samaua', 'jadi', 'alih', 'boikotin', 'fokus', 'sisa', 'gmsuk', 'list', 'boikotin', 'fokus', 'tapi', 'masuk', 'list', 'boikot', 'hendakalauah', 'guna', 'harus', 'kurang', 'bolak', 'balek', 'masuk', 'menfes']",1
